TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	recommendation	(a letter of recommendation)	"推薦
【語源】
【記憶補助】
【類義語】"	(推薦状)	[sound:03-27.mp3]	[sound:03-28.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	direct	(Please direct any questions to me.)	"向ける
【語源】
【記憶補助】
【類義語】"	(質問は私の方にしてください。)	[sound:03-29.mp3]	[sound:03-30.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	profit	(increase profits)	"利益
【語源】
【記憶補助】
【類義語】"	(利益を増やす)	[sound:03-31.mp3]	[sound:03-32.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	seek	(seek interns for the summer)	"探し求める
【語源】
【記憶補助】
【類義語】"	(夏期研修生を募集する)	[sound:03-33.mp3]	[sound:03-34.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	entry	(the winning entry)	"エントリー
【語源】
【記憶補助】
【類義語】"	(入賞したエントリー作品)	[sound:03-35.mp3]	[sound:03-36.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	claim	(file a claim)	"申し立て
【語源】
【記憶補助】
【類義語】"	(申し立てを行う)	[sound:03-37.mp3]	[sound:03-38.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	crew	(a repair crew)	"班
【語源】
【記憶補助】
【類義語】"	(修理班)	[sound:03-39.mp3]	[sound:03-40.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	demand	(meet demand)	"需要
【語源】
【記憶補助】
【類義語】"	(需要を満たす)	[sound:03-41.mp3]	[sound:03-42.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	figure	(sales figures)	"数字
【語源】
【記憶補助】
【類義語】"	(売上数字)	[sound:03-43.mp3]	[sound:03-44.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	raise	(raise money for charity)	"集める
【語源】
【記憶補助】
【類義語】"	(慈善のためにお金を集める)	[sound:03-45.mp3]	[sound:03-46.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	attach	(I have attached my r?sum?.)	"添付する
【語源】
【記憶補助】
【類義語】"	(履歴書を添付しました。)	[sound:03-47.mp3]	[sound:03-48.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	attract	(a way of attracting customers)	"引き付ける
【語源】
【記憶補助】
【類義語】"	(お客様を引き付ける方法)	[sound:03-49.mp3]	[sound:03-50.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	insurance	(provide health insurance for employees)	"保険
【語源】
【記憶補助】
【類義語】"	(社員に健康保険を提供する)	[sound:03-51.mp3]	[sound:03-52.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	departure	(the scheduled departure date)	"出発
【語源】
【記憶補助】
【類義語】"	(出発予定日)	[sound:03-53.mp3]	[sound:03-54.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	mayor	(the mayor of Tex Town)	"町長
【語源】
【記憶補助】
【類義語】"	(テックス・タウンの町長)	[sound:03-55.mp3]	[sound:03-56.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	balance	(an account balance)	"残額
【語源】
【記憶補助】
【類義語】"	(口座残高)	[sound:03-57.mp3]	[sound:03-58.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	estimate	(an estimate for the project)	"見積もり
【語源】
【記憶補助】
【類義語】"	(プロジェクトの見積もり)	[sound:03-59.mp3]	[sound:03-60.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	district	(a commercial district)	"地区
【語源】
【記憶補助】
【類義語】"	(商業地区)	[sound:03-61.mp3]	[sound:03-62.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	former	(a former employee)	"かつての
【語源】
【記憶補助】
【類義語】"	(かつての社員)	[sound:03-63.mp3]	[sound:03-64.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	modern	(design a modern building)	"近代的な
【語源】
【記憶補助】
【類義語】"	(近代的な建物を設計する)	[sound:03-65.mp3]	[sound:03-66.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	tip	(tips on packing)	"コツ
【語源】
【記憶補助】
【類義語】"	(荷づくりのコツ)	[sound:03-67.mp3]	[sound:03-68.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	establish	(establish a business)	"設立する
【語源】
【記憶補助】
【類義語】"	(会社を設立する)	[sound:03-69.mp3]	[sound:03-70.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	option	(an option to change the date)	"選択肢
【語源】
【記憶補助】
【類義語】"	(日付を変更する選択肢)	[sound:03-71.mp3]	[sound:03-72.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	retire	(retire after 20 years of service)	"退職する
【語源】
【記憶補助】
【類義語】"	(20年の勤務の後、退職する)	[sound:03-73.mp3]	[sound:03-74.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	search	(the search for the next president)	"検索
【語源】
【記憶補助】
【類義語】"	(次の社長探し)	[sound:03-75.mp3]	[sound:03-76.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	specific	(a specific example)	"具体的な
【語源】
【記憶補助】
【類義語】"	(具体的な例)	[sound:03-77.mp3]	[sound:03-78.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	agricultural	(agricultural technology)	"農業の
【語源】
【記憶補助】
【類義語】"	(農業の技術)	[sound:03-79.mp3]	[sound:03-80.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	historical	(historical figures)	"歴史の
【語源】
【記憶補助】
【類義語】"	(歴史上の人物)	[sound:03-81.mp3]	[sound:03-82.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	helpful	(I hope you find this information helpful.)	"役立つ
【語源】
【記憶補助】
【類義語】"	(この情報があなたの役に立つことを願っています。)	[sound:03-83.mp3]	[sound:03-84.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	complaint	(complaints about the noise)	"苦情
【語源】
【記憶補助】
【類義語】"	(騒音についての苦情)	[sound:03-85.mp3]	[sound:03-86.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	related	(experience in a related field)	"関連した
【語源】
【記憶補助】
【類義語】"	(関連分野での経験)	[sound:03-87.mp3]	[sound:03-88.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	simply	(Simply fill out the form below.)	"単純に
【語源】
【記憶補助】
【類義語】"	(単純に以下の用紙にご記入ください。)	[sound:03-89.mp3]	[sound:03-90.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	unique	(offer a unique opportunity)	"他に類を見ない
【語源】
【記憶補助】
【類義語】"	(他に類を見ない機会を提供する)	[sound:03-91.mp3]	[sound:03-92.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	concerning	(any questions concerning the order)	"～に関する
【語源】
【記憶補助】
【類義語】"	(注文に関する質問)	[sound:03-93.mp3]	[sound:03-94.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	reputation	(a well-deserved reputation)	"評判
【語源】
【記憶補助】
【類義語】"	(確固たる評判)	[sound:03-95.mp3]	[sound:03-96.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	ability	(ability to speak three languages)	"能力
【語源】
【記憶補助】
【類義語】"	(３か国語を話す能力)	[sound:03-97.mp3]	[sound:03-98.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	arrival	(the time of arrival)	"到着
【語源】
【記憶補助】
【類義語】"	(到着時刻)	[sound:03-99.mp3]	[sound:03-100.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	familiar	(I am familiar with the area.)	"よく知っている
【語源】
【記憶補助】
【類義語】"	(私はその地域をよく知っています。)	[sound:03-101.mp3]	[sound:03-102.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	ideal	(an ideal location)	"理想的な
【語源】
【記憶補助】
【類義語】"	(理想的な立地)	[sound:03-103.mp3]	[sound:03-104.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	maintain	(maintain a Web site)	"維持する
【語源】
【記憶補助】
【類義語】"	(ホームページを維持管理する)	[sound:03-105.mp3]	[sound:03-106.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	landscaping	(a landscaping company)	"造園
【語源】
【記憶補助】
【類義語】"	(造園会社)	[sound:03-107.mp3]	[sound:03-108.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	organize	(organize an event)	"とりまとめる
【語源】
【記憶補助】
【類義語】"	(イベントをとりまとめる)	[sound:03-109.mp3]	[sound:03-110.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	significant	(a significant increase in profits)	"かなりの
【語源】
【記憶補助】
【類義語】"	(かなりの利益増)	[sound:03-111.mp3]	[sound:03-112.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	occasion	(a special occasion)	"好機
【語源】
【記憶補助】
【類義語】"	(特別な行事)	[sound:03-113.mp3]	[sound:03-114.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	standard	(safety standards)	"基準
【語源】
【記憶補助】
【類義語】"	(安全基準)	[sound:03-115.mp3]	[sound:03-116.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	background	(an impressive educational background)	"経歴
【語源】
【記憶補助】
【類義語】"	(優れた学歴)	[sound:03-117.mp3]	[sound:03-118.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	guided	(a guided tour)	"ガイド付きの
【語源】
【記憶補助】
【類義語】"	(ガイド付きのツアー)	[sound:03-119.mp3]	[sound:03-120.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	advanced	(advanced technology)	"進んだ
【語源】
【記憶補助】
【類義語】"	(先端（進んだ）技術)	[sound:03-121.mp3]	[sound:03-122.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	alternative	(an alternative date)	"代わりの
【語源】
【記憶補助】
【類義語】"	(代わりの日)	[sound:03-123.mp3]	[sound:03-124.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	confident	(I'm confident that I can do it.)	"自信がある
【語源】
【記憶補助】
【類義語】"	(私にはそれができると自信があります。)	[sound:03-125.mp3]	[sound:03-126.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	decade	(over the past two decades)	"10年間
【語源】
【記憶補助】
【類義語】"	(過去20年間に渡って)	[sound:03-127.mp3]	[sound:03-128.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	initial	(attend the initial training session)	"初めの
【語源】
【記憶補助】
【類義語】"	(最初の研修に参加する)	[sound:03-129.mp3]	[sound:03-130.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	separate	(My order arrived in two separate shipments.)	"別々の
【語源】
【記憶補助】
【類義語】"	(私の注文は2回の別々の配送で届いた。)	[sound:03-131.mp3]	[sound:03-132.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	celebration	(the grand opening celebration)	"お祝い
【語源】
【記憶補助】
【類義語】"	(グランドオープンのお祝い)	[sound:03-133.mp3]	[sound:03-134.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	concern	(express concern)	"懸念
【語源】
【記憶補助】
【類義語】"	(懸念を表す)	[sound:03-135.mp3]	[sound:03-136.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	environment	(work environment)	"環境
【語源】
【記憶補助】
【類義語】"	(職場環境)	[sound:03-137.mp3]	[sound:03-138.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	operate	(operate a machine safely)	"操作する
【語源】
【記憶補助】
【類義語】"	(機械を安全に操作する)	[sound:03-139.mp3]	[sound:03-140.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	various	(various designs and patterns)	"さまざまな
【語源】
【記憶補助】
【類義語】"	(さまざまなデザインや柄)	[sound:03-141.mp3]	[sound:03-142.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	brief	(a brief report)	"短い
【語源】
【記憶補助】
【類義語】"	(短い報告書)	[sound:03-143.mp3]	[sound:03-144.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	full-time	(full-time employees)	"常勤の
【語源】
【記憶補助】
【類義語】"	(常勤の社員)	[sound:03-145.mp3]	[sound:03-146.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	overall	(the overall budget)	"全体の
【語源】
【記憶補助】
【類義語】"	(全体の予算)	[sound:03-147.mp3]	[sound:03-148.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	achieve	(achieve a sales target)	"達成する
【語源】
【記憶補助】
【類義語】"	(販売目標を達成する)	[sound:03-149.mp3]	[sound:03-150.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	basis	(pay on a monthly basis)	"基準
【語源】
【記憶補助】
【類義語】"	（月単位で支払う）	[sound:03-151.mp3]	[sound:03-152.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	complex	(a sports complex)	"複合施設
【語源】
【記憶補助】
【類義語】"	(スポーツの複合施設)	[sound:03-153.mp3]	[sound:03-154.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	delighted	(We are delighted to see you.)	"とても喜んでいる
【語源】
【記憶補助】
【類義語】"	(お会いできてとてもうれしいです。)	[sound:03-155.mp3]	[sound:03-156.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	obtain	(obtain information from the Internet)	"得る
【語源】
【記憶補助】
【類義語】"	（インターネットから情報を得る）	[sound:03-157.mp3]	[sound:03-158.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	honor	(honor an employee)	"称える
【語源】
【記憶補助】
【類義語】"	(社員を称える)	[sound:03-159.mp3]	[sound:03-160.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	properly	(properly trained staff)	"適切に
【語源】
【記憶補助】
【類義語】"	(きちんと訓練されたスタッフ)	[sound:03-161.mp3]	[sound:03-162.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	suitable	(suitable for outdoor use)	"適切な
【語源】
【記憶補助】
【類義語】"	(アウトドア用に適した)	[sound:03-163.mp3]	[sound:03-164.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	electronic	(personal electronic devices)	"電子の
【語源】
【記憶補助】
【類義語】"	(個人用の電子機器)	[sound:03-165.mp3]	[sound:03-166.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	finalize	(finalize a contract)	"取りまとめる
【語源】
【記憶補助】
【類義語】"	(契約を取りまとめる)	[sound:03-167.mp3]	[sound:03-168.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	generous	(a generous donation to a charity)	"寛大な
【語源】
【記憶補助】
【類義語】"	(慈善団体への寛大な寄付)	[sound:03-169.mp3]	[sound:03-170.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	preparation	(in preparation for an event)	"準備
【語源】
【記憶補助】
【類義語】"	(イベントの準備のため)	[sound:03-171.mp3]	[sound:03-172.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	duty	(main duties of a teacher)	"任務
【語源】
【記憶補助】
【類義語】"	（教師の主な任務）	[sound:03-173.mp3]	[sound:03-174.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	earn	(earn the respect of people)	"得る
【語源】
【記憶補助】
【類義語】"	（人々の尊敬を得る）	[sound:03-175.mp3]	[sound:03-176.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	willing	(I am willing to work overseas.)	"～する気がある
【語源】
【記憶補助】
【類義語】"	(私は海外で働く意思がある。)	[sound:03-177.mp3]	[sound:03-178.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	worth	(The book is worth reading.)	"価値がある
【語源】
【記憶補助】
【類義語】"	(その本は読む価値がある。)	[sound:03-179.mp3]	[sound:03-180.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	fund	(a project funded by the government)	"資金を提供する
【語源】
【記憶補助】
【類義語】"	(政府に資金提供されているプロジェクト)	[sound:03-181.mp3]	[sound:03-182.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	overnight	(free overnight delivery)	"翌日配送の
【語源】
【記憶補助】
【類義語】"	（無料の翌日配送）	[sound:03-183.mp3]	[sound:03-184.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	particularly	(particularly interested in history)	"特に
【語源】
【記憶補助】
【類義語】"	(歴史に特に興味がある)	[sound:03-185.mp3]	[sound:03-186.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	aspect	(every aspect of a project)	"面
【語源】
【記憶補助】
【類義語】"	(プロジェクトのすべての面)	[sound:03-187.mp3]	[sound:03-188.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	hesitate	(Please do not hesitate to contact us.)	"ためらう
【語源】
【記憶補助】
【類義語】"	(遠慮することなくご連絡ください。)	[sound:03-189.mp3]	[sound:03-190.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	involved	(I was not involved with the project.)	"関わった
【語源】
【記憶補助】
【類義語】"	(私はそのプロジェクトに関わっていなかった。)	[sound:03-191.mp3]	[sound:03-192.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	regularly	(a regularly updated list)	"定期的に
【語源】
【記憶補助】
【類義語】"	(定期的に更新されるリスト)	[sound:03-193.mp3]	[sound:03-194.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	scholarship	(apply for a scholarship)	"奨学金
【語源】
【記憶補助】
【類義語】"	(奨学金を申請する)	[sound:03-195.mp3]	[sound:03-196.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	shortly	(The meeting will begin shortly.)	"じきに
【語源】
【記憶補助】
【類義語】"	(会議はじきに始まります。)	[sound:03-197.mp3]	[sound:03-198.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	automobile	(automobile manufacturing)	"自動車の
【語源】
【記憶補助】
【類義語】"	(自動車製造)	[sound:03-199.mp3]	[sound:03-200.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	deposit	(a security deposit)	"保証金
【語源】
【記憶補助】
【類義語】"	(安全保証金)	[sound:04-01.mp3]	[sound:04-02.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	contain	(The book contains useful information. )	"含む
【語源】
【記憶補助】
【類義語】"	(その本には役立つ情報が含まれている。)	[sound:04-03.mp3]	[sound:04-04.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	content	(the contents of the book)	"内容
【語源】
【記憶補助】
【類義語】"	(その本の内容)	[sound:04-05.mp3]	[sound:04-06.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	proof	(proof of purchase)	"証明
【語源】
【記憶補助】
【類義語】"	(購入の証明)	[sound:04-07.mp3]	[sound:04-08.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	affect	(affect the price)	"影響する
【語源】
【記憶補助】
【類義語】"	(値段に影響する)	[sound:04-09.mp3]	[sound:04-10.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	recognize	(Our products are recognized for their quality.)	"認める
【語源】
【記憶補助】
【類義語】"	(当社製品は品質の高さで認められています。)	[sound:04-11.mp3]	[sound:04-12.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	represent	(represent a company)	"代表を務める
【語源】
【記憶補助】
【類義語】"	(会社の代表を務める)	[sound:04-13.mp3]	[sound:04-14.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	transfer	(Tex was transferred to Alaska.)	"転勤させる
【語源】
【記憶補助】
【類義語】"	(テックスはアラスカに転勤になった。)	[sound:04-15.mp3]	[sound:04-16.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	anniversary	(celebrate the twentieth anniversary)	"～周年
【語源】
【記憶補助】
【類義語】"	(20周年を祝う)	[sound:04-17.mp3]	[sound:04-18.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	automatically	(The machine will automatically shut down.)	"自動的に
【語源】
【記憶補助】
【類義語】"	(その機械は自動的に電源が切れます。)	[sound:04-19.mp3]	[sound:04-20.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	capacity	(production capacity)	"能力
【語源】
【記憶補助】
【類義語】"	(生産能力)	[sound:04-21.mp3]	[sound:04-22.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	destination	(travel destinations)	"目的地
【語源】
【記憶補助】
【類義語】"	(旅行の目的地)	[sound:04-23.mp3]	[sound:04-24.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	grant	(obtain a grant)	"補助金
【語源】
【記憶補助】
【類義語】"	(補助金を得る)	[sound:04-25.mp3]	[sound:04-26.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	publish	(publish a magazine)	"出版する
【語源】
【記憶補助】
【類義語】"	(雑誌を出版する)	[sound:04-27.mp3]	[sound:04-28.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	accompany	(The book is accompanied by a CD.)	"添付する
【語源】
【記憶補助】
【類義語】"	(その本にはCDが付いてきます。)	[sound:04-29.mp3]	[sound:04-30.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	economic	(economic growth)	"経済の
【語源】
【記憶補助】
【類義語】"	(経済成長)	[sound:04-31.mp3]	[sound:04-32.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	extremely	(check extremely carefully)	"非常に
【語源】
【記憶補助】
【類義語】"	(非常に丁寧にチェックする)	[sound:04-33.mp3]	[sound:04-34.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	institution	(a financial institution)	"機関
【語源】
【記憶補助】
【類義語】"	(金融機関)	[sound:04-35.mp3]	[sound:04-36.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	accurate	(accurate sales figures)	"正確な
【語源】
【記憶補助】
【類義語】"	(正確な売り上げの数字)	[sound:04-37.mp3]	[sound:04-38.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	compete	(compete with large companies)	"競う
【語源】
【記憶補助】
【類義語】"	(大会社と競う)	[sound:04-39.mp3]	[sound:04-40.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	emphasize	(emphasize a point)	"強調する
【語源】
【記憶補助】
【類義語】"	(ポイントを強調する)	[sound:04-41.mp3]	[sound:04-42.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	aware	(I was aware of the problem.)	"気付いて
【語源】
【記憶補助】
【類義語】"	(私は問題に気付いていた。)	[sound:04-43.mp3]	[sound:04-44.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	crowded	(The town is crowded with tourists.)	"混雑した
【語源】
【記憶補助】
【類義語】"	(町は旅行客で混雑している。)	[sound:04-45.mp3]	[sound:04-46.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	praise	(The team was praised by the CEO.)	"ほめる
【語源】
【記憶補助】
【類義語】"	(そのチームはCEOにほめられた。)	[sound:04-47.mp3]	[sound:04-48.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	valuable	(a valuable addition to the team)	"貴重な
【語源】
【記憶補助】
【類義語】"	(チームの貴重な新戦力)	[sound:04-49.mp3]	[sound:04-50.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	explore	(explore the possibility)	"探索する
【語源】
【記憶補助】
【類義語】"	(可能性を探る)	[sound:04-51.mp3]	[sound:04-52.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	found	(found a company)	"設立する
【語源】
【記憶補助】
【類義語】"	(会社を設立する)	[sound:04-53.mp3]	[sound:04-54.mp3]	
