TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	recommendation	(a letter of recommendation)	"推薦
【語源】re-（再び）+ commend（委ねる）+ -ation
【記憶補助】再び委ねること→推薦
【類義語】endorsement, suggestion"	(推薦状)	[sound:03-27.mp3]	[sound:03-28.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	direct	(Please direct any questions to me.)	"向ける
【語源】di-（まっすぐ）+ rect（導く）
【記憶補助】まっすぐ導く→向ける
【類義語】aim, point"	(質問は私の方にしてください。)	[sound:03-29.mp3]	[sound:03-30.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	profit	(increase profits)	"利益
【語源】pro-（前へ）+ fit（作る）
【記憶補助】前へ進める利益→利益
【類義語】gain, earnings"	(利益を増やす)	[sound:03-31.mp3]	[sound:03-32.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	seek	(seek interns for the summer)	"探し求める
【語源】古英語secan（探す）
【記憶補助】探し求める→探し求める
【類義語】search, look for"	(夏期研修生を募集する)	[sound:03-33.mp3]	[sound:03-34.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	entry	(the winning entry)	"エントリー
【語源】enter（入る）+ -y
【記憶補助】入ること→エントリー
【類義語】admission, access"	(入賞したエントリー作品)	[sound:03-35.mp3]	[sound:03-36.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	claim	(file a claim)	"申し立て
【語源】clam（叫ぶ）
【記憶補助】権利を叫ぶ→申し立て
【類義語】assert, demand"	(申し立てを行う)	[sound:03-37.mp3]	[sound:03-38.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	crew	(a repair crew)	"班
【語源】古フランス語creue（増加）
【記憶補助】増えた人々→班
【類義語】team, staff"	(修理班)	[sound:03-39.mp3]	[sound:03-40.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	demand	(meet demand)	"需要
【語源】de-（完全に）+ mand（命じる）
【記憶補助】完全に命じる→需要
【類義語】request, need"	(需要を満たす)	[sound:03-41.mp3]	[sound:03-42.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	figure	(sales figures)	"数字
【語源】figura（形）
【記憶補助】形づくられた→数字
【類義語】number, digit"	(売上数字)	[sound:03-43.mp3]	[sound:03-44.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	raise	(raise money for charity)	"集める
【語源】古英語r?ran（持ち上げる）
【記憶補助】持ち上げる→集める
【類義語】collect, gather"	(慈善のためにお金を集める)	[sound:03-45.mp3]	[sound:03-46.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	attach	(I have attached my r?sum?.)	"添付する
【語源】at-（～へ）+ tach（結ぶ）
【記憶補助】結びつける→添付する
【類義語】affix, append"	(履歴書を添付しました。)	[sound:03-47.mp3]	[sound:03-48.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	attract	(a way of attracting customers)	"引き付ける
【語源】at-（～へ）+ tract（引く）
【記憶補助】引き寄せる→引き付ける
【類義語】draw, appeal to"	(お客様を引き付ける方法)	[sound:03-49.mp3]	[sound:03-50.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	insurance	(provide health insurance for employees)	"保険
【語源】in-（中へ）+ sure（確実）+ -ance
【記憶補助】確実にする→保険
【類義語】coverage, protection"	(社員に健康保険を提供する)	[sound:03-51.mp3]	[sound:03-52.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	departure	(the scheduled departure date)	"出発
【語源】de-（離れて）+ part（出発）+ -ure
【記憶補助】離れて出発→出発
【類義語】leaving, exit"	(出発予定日)	[sound:03-53.mp3]	[sound:03-54.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	mayor	(the mayor of Tex Town)	"町長
【語源】maior（より大きい）
【記憶補助】より大きい人→町長
【類義語】chief executive, leader"	(テックス・タウンの町長)	[sound:03-55.mp3]	[sound:03-56.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	balance	(an account balance)	"残額
【語源】bi-（二つ）+ lance（皿）
【記憶補助】天秤の両皿→残額
【類義語】remainder, equilibrium"	(口座残高)	[sound:03-57.mp3]	[sound:03-58.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	estimate	(an estimate for the project)	"見積もり
【語源】e-（外へ）+ stim（価値）+ -ate
【記憶補助】価値を出す→見積もり
【類義語】assessment, quote"	(プロジェクトの見積もり)	[sound:03-59.mp3]	[sound:03-60.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	district	(a commercial district)	"地区
【語源】dis-（離れて）+ strict（引き締める）
【記憶補助】区切られた→地区
【類義語】area, zone"	(商業地区)	[sound:03-61.mp3]	[sound:03-62.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	former	(a former employee)	"かつての
【語源】form（以前）+ -er
【記憶補助】以前の→かつての
【類義語】previous, ex-"	(かつての社員)	[sound:03-63.mp3]	[sound:03-64.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	modern	(design a modern building)	"近代的な
【語源】mod（今）+ -ern
【記憶補助】今の→近代的な
【類義語】contemporary, current"	(近代的な建物を設計する)	[sound:03-65.mp3]	[sound:03-66.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	tip	(tips on packing)	"コツ
【語源】古英語tippe（先端）
【記憶補助】先端→コツ
【類義語】hint, advice"	(荷づくりのコツ)	[sound:03-67.mp3]	[sound:03-68.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	establish	(establish a business)	"設立する
【語源】e-（外へ）+ stablish（安定させる）
【記憶補助】安定して立てる→設立する
【類義語】found, create"	(会社を設立する)	[sound:03-69.mp3]	[sound:03-70.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	option	(an option to change the date)	"選択肢
【語源】opt（選ぶ）+ -ion
【記憶補助】選ぶこと→選択肢
【類義語】choice, alternative"	(日付を変更する選択肢)	[sound:03-71.mp3]	[sound:03-72.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	retire	(retire after 20 years of service)	"退職する
【語源】re-（戻る）+ tire（引く）
【記憶補助】引き戻る→退職する
【類義語】quit, step down"	(20年の勤務の後、退職する)	[sound:03-73.mp3]	[sound:03-74.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	search	(the search for the next president)	"検索
【語源】circare（円を描く）
【記憶補助】円を描いて探す→検索
【類義語】hunt, look for"	(次の社長探し)	[sound:03-75.mp3]	[sound:03-76.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	specific	(a specific example)	"具体的な
【語源】species（種類）+ -fic
【記憶補助】種類を作る→具体的な
【類義語】particular, precise"	(具体的な例)	[sound:03-77.mp3]	[sound:03-78.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	agricultural	(agricultural technology)	"農業の
【語源】agri（畑）+ culture（耕作）+ -al
【記憶補助】畑の耕作→農業の
【類義語】farming, rural"	(農業の技術)	[sound:03-79.mp3]	[sound:03-80.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	historical	(historical figures)	"歴史の
【語源】history（歴史）+ -ical
【記憶補助】歴史の→歴史の
【類義語】past, ancient"	(歴史上の人物)	[sound:03-81.mp3]	[sound:03-82.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	helpful	(I hope you find this information helpful.)	"役立つ
【語源】help（助け）+ -ful
【記憶補助】助けに満ちた→役立つ
【類義語】useful, beneficial"	(この情報があなたの役に立つことを願っています。)	[sound:03-83.mp3]	[sound:03-84.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	complaint	(complaints about the noise)	"苦情
【語源】com-（完全に）+ plain（嘆く）
【記憶補助】完全に嘆く→苦情
【類義語】grievance, objection"	(騒音についての苦情)	[sound:03-85.mp3]	[sound:03-86.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	related	(experience in a related field)	"関連した
【語源】re-（再び）+ late（運ぶ）+ -ed
【記憶補助】関係を運ぶ→関連した
【類義語】connected, linked"	(関連分野での経験)	[sound:03-87.mp3]	[sound:03-88.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	simply	(Simply fill out the form below.)	"単純に
【語源】simple（単純）+ -ly
【記憶補助】単純に→単純に
【類義語】merely, just"	(単純に以下の用紙にご記入ください。)	[sound:03-89.mp3]	[sound:03-90.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	unique	(offer a unique opportunity)	"他に類を見ない
【語源】uni（一つ）+ -que
【記憶補助】一つだけ→他に類を見ない
【類義語】distinctive, special"	(他に類を見ない機会を提供する)	[sound:03-91.mp3]	[sound:03-92.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	concerning	(any questions concerning the order)	"～に関する
【語源】con-（共に）+ cern（関わる）+ -ing
【記憶補助】共に関わる→～に関する
【類義語】regarding, about"	(注文に関する質問)	[sound:03-93.mp3]	[sound:03-94.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	reputation	(a well-deserved reputation)	"評判
【語源】re-（再び）+ put（考える）+ -ation
【記憶補助】再び考えられる→評判
【類義語】standing, fame"	(確固たる評判)	[sound:03-95.mp3]	[sound:03-96.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	ability	(ability to speak three languages)	"能力
【語源】able（できる）+ -ity
【記憶補助】できること→能力
【類義語】capability, skill"	(３か国語を話す能力)	[sound:03-97.mp3]	[sound:03-98.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	arrival	(the time of arrival)	"到着
【語源】ar-（～へ）+ rive（岸）+ -al
【記憶補助】岸へ着く→到着
【類義語】coming, advent"	(到着時刻)	[sound:03-99.mp3]	[sound:03-100.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	familiar	(I am familiar with the area.)	"よく知っている
【語源】familia（家族）+ -ar
【記憶補助】家族のような→よく知っている
【類義語】well-known, acquainted"	(私はその地域をよく知っています。)	[sound:03-101.mp3]	[sound:03-102.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	ideal	(an ideal location)	"理想的な
【語源】idea（考え）+ -al
【記憶補助】考えの通り→理想的な
【類義語】perfect, optimal"	(理想的な立地)	[sound:03-103.mp3]	[sound:03-104.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	maintain	(maintain a Web site)	"維持する
【語源】main（手）+ tain（保つ）
【記憶補助】手で保つ→維持する
【類義語】keep, preserve"	(ホームページを維持管理する)	[sound:03-105.mp3]	[sound:03-106.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	landscaping	(a landscaping company)	"造園
【語源】land（土地）+ scape（形）+ -ing
【記憶補助】土地を形作る→造園
【類義語】gardening, grounds design"	(造園会社)	[sound:03-107.mp3]	[sound:03-108.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	organize	(organize an event)	"とりまとめる
【語源】organ（道具）+ -ize
【記憶補助】道具を整える→組織する
【類義語】arrange, coordinate"	(イベントをとりまとめる)	[sound:03-109.mp3]	[sound:03-110.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	significant	(a significant increase in profits)	"かなりの
【語源】sign（印）+ -ific + -ant
【記憶補助】印を作る→かなりの
【類義語】considerable, important"	(かなりの利益増)	[sound:03-111.mp3]	[sound:03-112.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	occasion	(a special occasion)	"好機
【語源】oc-（～へ）+ cas（落ちる）+ -ion
【記憶補助】機会が落ちてくる→好機
【類義語】opportunity, event"	(特別な行事)	[sound:03-113.mp3]	[sound:03-114.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	standard	(safety standards)	"基準
【語源】stand（立つ）+ -ard
【記憶補助】立っているもの→基準
【類義語】norm, criterion"	(安全基準)	[sound:03-115.mp3]	[sound:03-116.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	background	(an impressive educational background)	"経歴
【語源】back（後ろ）+ ground（地面）
【記憶補助】後ろの地面→経歴
【類義語】history, experience"	(優れた学歴)	[sound:03-117.mp3]	[sound:03-118.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	guided	(a guided tour)	"ガイド付きの
【語源】guide（導く）+ -ed
【記憶補助】導かれた→ガイド付きの
【類義語】led, directed"	(ガイド付きのツアー)	[sound:03-119.mp3]	[sound:03-120.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	advanced	(advanced technology)	"進んだ
【語源】advance（前進）+ -ed
【記憶補助】前進した→進んだ
【類義語】sophisticated, developed"	(先端（進んだ）技術)	[sound:03-121.mp3]	[sound:03-122.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	alternative	(an alternative date)	"代わりの
【語源】alter（他の）+ native
【記憶補助】他に生まれた→代わりの
【類義語】substitute, option"	(代わりの日)	[sound:03-123.mp3]	[sound:03-124.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	confident	(I'm confident that I can do it.)	"自信がある
【語源】con-（完全に）+ fid（信じる）+ -ent
【記憶補助】完全に信じる→自信がある
【類義語】assured, certain"	(私にはそれができると自信があります。)	[sound:03-125.mp3]	[sound:03-126.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	decade	(over the past two decades)	"10年間
【語源】deca（10）+ -ade
【記憶補助】10年→10年間
【類義語】ten years, period"	(過去20年間に渡って)	[sound:03-127.mp3]	[sound:03-128.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	initial	(attend the initial training session)	"初めの
【語源】init（始める）+ -ial
【記憶補助】始めの→初めの
【類義語】first, opening"	(最初の研修に参加する)	[sound:03-129.mp3]	[sound:03-130.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	separate	(My order arrived in two separate shipments.)	"別々の
【語源】se-（離れて）+ par（準備）+ -ate
【記憶補助】離れて準備→別々の
【類義語】distinct, individual"	(私の注文は2回の別々の配送で届いた。)	[sound:03-131.mp3]	[sound:03-132.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	celebration	(the grand opening celebration)	"お祝い
【語源】celebr（有名）+ -ation
【記憶補助】有名にする→お祝い
【類義語】party, festivity"	(グランドオープンのお祝い)	[sound:03-133.mp3]	[sound:03-134.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	concern	(express concern)	"懸念
【語源】con-（共に）+ cern（ふるい分ける）
【記憶補助】共に考える→懸念
【類義語】worry, anxiety"	(懸念を表す)	[sound:03-135.mp3]	[sound:03-136.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	environment	(work environment)	"環境
【語源】environ（周り）+ -ment
【記憶補助】周りの状況→環境
【類義語】surroundings, habitat"	(職場環境)	[sound:03-137.mp3]	[sound:03-138.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	operate	(operate a machine safely)	"操作する
【語源】oper（働く）+ -ate
【記憶補助】働かせる→操作する
【類義語】run, manage"	(機械を安全に操作する)	[sound:03-139.mp3]	[sound:03-140.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	various	(various designs and patterns)	"さまざまな
【語源】vari（変化）+ -ous
【記憶補助】変化に富んだ→さまざまな
【類義語】diverse, different"	(さまざまなデザインや柄)	[sound:03-141.mp3]	[sound:03-142.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	brief	(a brief report)	"短い
【語源】brevis（短い）
【記憶補助】短い→短い
【類義語】short, concise"	(短い報告書)	[sound:03-143.mp3]	[sound:03-144.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	full-time	(full-time employees)	"常勤の
【語源】full（完全）+ time（時間）
【記憶補助】完全な時間→常勤の
【類義語】permanent, regular"	(常勤の社員)	[sound:03-145.mp3]	[sound:03-146.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	overall	(the overall budget)	"全体の
【語源】over（上に）+ all（すべて）
【記憶補助】すべての上→全体の
【類義語】total, general"	(全体の予算)	[sound:03-147.mp3]	[sound:03-148.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	achieve	(achieve a sales target)	"達成する
【語源】a-（～へ）+ chieve（頭、終わり）
【記憶補助】終わりへ到達→達成する
【類義語】accomplish, attain"	(販売目標を達成する)	[sound:03-149.mp3]	[sound:03-150.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	basis	(pay on a monthly basis)	"基準
【語源】base（基礎）+ -is
【記憶補助】基礎→基準
【類義語】foundation, grounds"	（月単位で支払う）	[sound:03-151.mp3]	[sound:03-152.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	complex	(a sports complex)	"複合施設
【語源】com-（共に）+ plex（折る）
【記憶補助】共に折り重なる→複合施設
【類義語】compound, center"	(スポーツの複合施設)	[sound:03-153.mp3]	[sound:03-154.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	delighted	(We are delighted to see you.)	"とても喜んでいる
【語源】de-（完全に）+ light（明るい）+ -ed
【記憶補助】完全に明るい→とても喜んでいる
【類義語】pleased, happy"	(お会いできてとてもうれしいです。)	[sound:03-155.mp3]	[sound:03-156.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	obtain	(obtain information from the Internet)	"得る
【語源】ob-（～へ）+ tain（保つ）
【記憶補助】保ち続ける→得る
【類義語】get, acquire"	（インターネットから情報を得る）	[sound:03-157.mp3]	[sound:03-158.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	honor	(honor an employee)	"称える
【語源】honor（名誉）
【記憶補助】名誉→称える
【類義語】respect, tribute"	(社員を称える)	[sound:03-159.mp3]	[sound:03-160.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	properly	(properly trained staff)	"適切に
【語源】proper（適切な）+ -ly
【記憶補助】適切に→適切に
【類義語】correctly, suitably"	(きちんと訓練されたスタッフ)	[sound:03-161.mp3]	[sound:03-162.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	suitable	(suitable for outdoor use)	"適切な
【語源】suit（合う）+ -able
【記憶補助】合うことができる→適切な
【類義語】appropriate, fitting"	(アウトドア用に適した)	[sound:03-163.mp3]	[sound:03-164.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	electronic	(personal electronic devices)	"電子の
【語源】electron（電子）+ -ic
【記憶補助】電子の→電子の
【類義語】digital, electrical"	(個人用の電子機器)	[sound:03-165.mp3]	[sound:03-166.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	finalize	(finalize a contract)	"取りまとめる
【語源】final（最終）+ -ize
【記憶補助】最終にする→取りまとめる
【類義語】complete, conclude"	(契約を取りまとめる)	[sound:03-167.mp3]	[sound:03-168.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	generous	(a generous donation to a charity)	"寛大な
【語源】genus（生まれ）+ -ous
【記憶補助】良い生まれ→寛大な
【類義語】liberal, giving"	(慈善団体への寛大な寄付)	[sound:03-169.mp3]	[sound:03-170.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	preparation	(in preparation for an event)	"準備
【語源】pre-（前に）+ par（準備）+ -ation
【記憶補助】前もって準備→準備
【類義語】readiness, arrangement"	(イベントの準備のため)	[sound:03-171.mp3]	[sound:03-172.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	duty	(main duties of a teacher)	"任務
【語源】due（借りている）+ -ty
【記憶補助】借りているもの→任務
【類義語】responsibility, task"	（教師の主な任務）	[sound:03-173.mp3]	[sound:03-174.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	earn	(earn the respect of people)	"得る
【語源】古英語earnian（得る）
【記憶補助】働いて得る→得る
【類義語】gain, make"	（人々の尊敬を得る）	[sound:03-175.mp3]	[sound:03-176.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	willing	(I am willing to work overseas.)	"～する気がある
【語源】will（意志）+ -ing
【記憶補助】意志がある→～する気がある
【類義語】ready, prepared"	(私は海外で働く意思がある。)	[sound:03-177.mp3]	[sound:03-178.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	worth	(The book is worth reading.)	"価値がある
【語源】古英語weor?（価値）
【記憶補助】価値→価値がある
【類義語】valuable, deserving"	(その本は読む価値がある。)	[sound:03-179.mp3]	[sound:03-180.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	fund	(a project funded by the government)	"資金を提供する
【語源】fundus（底）
【記憶補助】底にある資金→資金を提供する
【類義語】finance, sponsor"	(政府に資金提供されているプロジェクト)	[sound:03-181.mp3]	[sound:03-182.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	overnight	(free overnight delivery)	"翌日配送の
【語源】over（一晩）+ night（夜）
【記憶補助】一晩で→翌日配送の
【類義語】next-day, express"	（無料の翌日配送）	[sound:03-183.mp3]	[sound:03-184.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	particularly	(particularly interested in history)	"特に
【語源】particular（特定の）+ -ly
【記憶補助】特定の部分で→特に
【類義語】especially, notably"	(歴史に特に興味がある)	[sound:03-185.mp3]	[sound:03-186.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	aspect	(every aspect of a project)	"面
【語源】a-（～へ）+ spect（見る）
【記憶補助】見る角度→面
【類義語】facet, feature"	(プロジェクトのすべての面)	[sound:03-187.mp3]	[sound:03-188.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	hesitate	(Please do not hesitate to contact us.)	"ためらう
【語源】haes（くっつく）+ -itate
【記憶補助】くっついて動かない→ためらう
【類義語】pause, waver"	(遠慮することなくご連絡ください。)	[sound:03-189.mp3]	[sound:03-190.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	involved	(I was not involved with the project.)	"関わった
【語源】in-（中へ）+ volve（巻く）+ -ed
【記憶補助】中に巻き込まれた→関わった
【類義語】engaged, connected"	(私はそのプロジェクトに関わっていなかった。)	[sound:03-191.mp3]	[sound:03-192.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	regularly	(a regularly updated list)	"定期的に
【語源】regular（規則的）+ -ly
【記憶補助】規則的に→定期的に
【類義語】routinely, frequently"	(定期的に更新されるリスト)	[sound:03-193.mp3]	[sound:03-194.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	scholarship	(apply for a scholarship)	"奨学金
【語源】scholar（学者）+ -ship
【記憶補助】学者の状態→奨学金
【類義語】grant, fellowship"	(奨学金を申請する)	[sound:03-195.mp3]	[sound:03-196.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	shortly	(The meeting will begin shortly.)	"じきに
【語源】short（短い）+ -ly
【記憶補助】短い時間で→じきに
【類義語】soon, presentlyautomobile"	(会議はじきに始まります。)	[sound:03-197.mp3]	[sound:03-198.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (201-300)	automobile	(automobile manufacturing)	"自動車の
【語源】
【記憶補助】
【類義語】"	(自動車製造)	[sound:03-199.mp3]	[sound:03-200.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	deposit	(a security deposit)	"保証金
【語源】de-（下へ）+ posit（置く）
【記憶補助】下に置く→保証金
【類義語】security, payment"	(安全保証金)	[sound:04-01.mp3]	[sound:04-02.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	contain	(The book contains useful information. )	"含む
【語源】con-（共に）+ tain（保つ）
【記憶補助】共に保つ→含む
【類義語】include, hold"	(その本には役立つ情報が含まれている。)	[sound:04-03.mp3]	[sound:04-04.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	content	(the contents of the book)	"内容
【語源】con-（共に）+ tent（伸ばす）
【記憶補助】共に伸ばされた→内容
【類義語】substance, material"	(その本の内容)	[sound:04-05.mp3]	[sound:04-06.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	proof	(proof of purchase)	"証明
【語源】probare（証明する）
【記憶補助】証明→証明
【類義語】evidence, verification"	(購入の証明)	[sound:04-07.mp3]	[sound:04-08.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	affect	(affect the price)	"影響する
【語源】af-（～へ）+ fect（作る）
【記憶補助】作用する→影響する
【類義語】influence, impact"	(値段に影響する)	[sound:04-09.mp3]	[sound:04-10.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::600点レベル 助走の400語 (301-400)	recognize	(Our products are recognized for their quality.)	"認める
【語源】re-（再び）+ cogn（知る）+ -ize
【記憶補助】再び知る→認める
【類義語】acknowledge, identify"	(当社製品は品質の高さで認められています。)	[sound:04-11.mp3]	[sound:04-12.mp3]	
